Sentiment,Time,Text
positive,7/7/21,"['work', 'family', 'time', 'sure', 'disciplined', 'good', 'use', 'good', 'technique', 'teaching', 'dog', 'appear', 'good', 'tiny', 'healthy', 'reward', 'right', 'visualize', 'reward', 'following', 'command', 'training', 'tool', 'surprised', 'tiny', 'treat', 'taste', 'good', 'miniscule', 'fraction', 'longer', 'small', 'paperclip', 'half', 'wide', 'maybe', 'dog', 'little', 'annoyed', 'took', 'gave', 'yesterday', 'today', 'came', 'excited', 'treat', 'looked', 'got', 'kidding', 'took', 'ate', 'little', 'later', 'offered', 'floor', 'looked', 'hopefully', 'stash', 'larger', 'treat', 'went', 'took', 'think', 'good', 'reward', 'obeying', 'command', 'treat', 'stretching', 'good', 'dog', 'rarely', 'get', 'treat', 'overweight', 'eat', 'entire', 'refrigerator', 'food', 'allowed', 'treat', 'large', 'treat', 'second', 'probably', 'inhale', 'second', 'like', 'fact', 'added', 'salt', 'refined', 'sugar', 'artificial', 'flavor', 'color', 'preservative', 'say', 'treat', 'baked', 'natural', 'peanut', 'butter']"
positive,15/7/21,"['mom', 'kid', 'older', 'hard', 'time', 'finding', 'snack', 'sodium', 'came', 'happyfamily', 'introduced', 'happymunchies', 'thankful', 'snack', 'low', 'sodium', 'vegetable', 'organic', 'know', 'free', 'pesticide', 'residue', 'gmos']"
positive,11/7/21,"['love', 'baby', 'food', 'thing', 'little', 'pouch', 'sooooo', 'easier', 'feed', 'baby', 'toddler', 'son', 'love', 'sucking', 'fruit', 'pleased', 'organic', 'healthy', 'added', 'fruit', 'smaller', 'one', 'good', 'let', 'handle', 'love', 'squeeze', 'get', 'thing', 'older', 'one', 'feed', 'like', 'size', 'bigger', 'plum', 'organic', 'flavor', 'assures', 'eat', 'sitting', 'having', 'save', 'later', 'size', 'airplane', 'having', 'tested', 'explosive', 'case', 'bigger', 'pouch', 'like', 'bpa', 'free', 'little', 'like', 'ordering', 'bulk', 'subscribe', 'save', 'make', 'cheaper', 'store']"
positive,7/10/21,"['love', 'vitamuffins', 'supermarket', 'sell', 'box', 'muffin', 'instead', 'bought', 'mix', 'box', 'box', 'make', 'muffin', 'instead', 'muffin', 'mix', 'requires', 'water', 'egg', 'work', 'cent', 'muffin', 'easy', 'great', 'deal']"
positive,6/7/21,"['generally', 'like', 'vitalicious', 'product', 'corn', 'muffin', 'calorie', 'bad', 'expecting', 'like', 'laden', 'junk', 'local', 'bakery', 'sell', 'look', 'like', 'healthy', 'makeover', 'cut', 'bad', 'calorie', 'chocolate', 'indulgence', 'good', 'bland', 'breakfast', 'treat', 'especially', 'baked', 'kid', 'happy', 'extra', 'snack', 'approvei', 'send', 'school', 'midmorning', 'snack', 'glad', 'fuel', 'vitamin']"
positive,18/6/21,"['dog', 'prone', 'ear', 'infection', 'lot', 'paw', 'chewing', 'vet', 'recommended', 'changing', 'diet', 'symptom', 'food', 'allergy', 'specifically', 'recommended', 'salmon', 'rice', 'formula', 'unfortunately', 'dog', 'hated', 'salmon', 'rice', 'smelt', 'extremely', 'fishy', 'tried', 'lamb', 'rice', 'formula', 'like', 'better', 'heard', 'numerous', 'good', 'thing', 'wellness', 'dog', 'trainer', 'pet', 'owner', 'pet', 'store', 'employee', 'dog', 'adjusting', 'new', 'food', 'tell', 'consider', 'tasty', 'choice', 'probably', 'artificial', 'flavoring', 'eat', 'healthier', 'sacrifice', 'little', 'taste']"
positive,7/7/21,"['length', 'minsthese', 'cooky', 'great', 'watch', 'video', 'great']"
positive,27/7/21,"['actually', 'strongly', 'recommends', 'meat', 'add', 'mix', 'raw', 'cooked', 'choose', 'dog', 'arrived', 'coccidia', 'giardia', 'puppy', 'veterinary', 'mismanagement', 'completely', 'healthy', 'year', 'life', 'watching', 'sicker', 'aggressive', 'course', 'antibiotic', 'prednisone', 'inflammatory', 'bowel', 'disease', 'took', 'holistic', 'veterinarian', 'treatment', 'homemade', 'diet', 'meat', 'plus', 'medication', 'extremely', 'pleased', 'report', 'gi', 'episode', 'month', 'reached', 'point', 'consider', 'healthy', 'coat', 'glossy', 'fluffier', 'finally', 'good', 'weight', 'photo', 'dramatic', 'credit', 'extra', 'time', 'prepare', 'opposed', 'kibble', 'day', 'worth', 'time', 'take', 'minute', 'total', 'includes', 'time', 'meat', 'cooking', 'cleaning', 'completely', 'honest', 'thrilled', 'cooking', 'dog', 'thrilled', 'result', 'able', 'feed', 'raw', 'road', 'vet', 'give', 'ok', 'preparation', 'time']"
positive,13/7/21,"['routine', 'baking', 'ingredient', 'bread', 'sunflower', 'seed', 'organic', 'wheat', 'flour', 'smoothie', 'stir', 'fry', 'dishesanything', 'think', 'good', 'price', 'healthy', 'diet']"
positive,13/9/21,"['tryed', 'almond', 'crunch', 'delicious', 'healthy', 'snack', 'better', 'chip', 'try', 'agree']"
positive,7/9/21,"['use', 'powdered', 'tea', 'powder', 'fruit', 'smoothy', 'provides', 'health', 'benefit', 'green', 'tea', 'love', 'product', 'use', 'plain', 'lemon', 'ginger']"
positive,17/4/21,"['green', 'tea', 'good', 'loaded', 'antioxidant', 'boost', 'metabolism', 'yadda', 'yadda', 'yadda', 'warmed', 'taste', 'lemon', 'ginger', 'nice', 'flavor', 'great', 'add', 'packet', 'water', 'bottle', 'bother', 'brewing']"
positive,10/3/21,"['eat', 'lot', 'cereal', 'includes', 'lot', 'kind', 'oatmeal', 'mini', 'frosted', 'shredded', 'wheat', 'raisin', 'bran', 'usually', 'eat', 'needed', 'lose', 'lb', 'instance', 'tried', 'healthier', 'option', 'tried', 'kashi', 'cereal', 'appetizing', 'plain', 'cardboard', 'taste', 'tried', 'grape', 'nut', 'like', 'horrendous', 'yeast', 'flavored', 'cat', 'food', 'closer', 'kitty', 'litter', 'texture', 'brings', 'fiberplus', 'berry', 'yogurt', 'crunch', 'certainly', 'better', 'tasting', 'cereal', 'eaten', 'like', 'decent', 'health', 'bar', 'broken', 'apart', 'cereal', 'cluster', 'yogurt', 'help', 'plain', 'cereal', 'decent', 'yes', 'sugar', 'serving', 'fiber', 'calorie', 'part', 'especially', 'compare', 'raisin', 'bran', 'frosted', 'shredded', 'wheat', 'typically', 'higher', 'sugar', 'calorie', 'lower', 'dietary', 'fiber', 'antioxidant', 'nice', 'bonus', 'line', 'add', 'grocery', 'list', 'sale', 'price', 'right']"
positive,17/4/21,"['know', 'science', 'diet', 'referred', 'junk', 'food', 'higher', 'quality', 'food', 'market', 'lot', 'new', 'organic', 'natural', 'cat', 'food', 'healthy', 'pet', 'cracked', 'regardless', 'veterinarian', 'wanted', 'year', 'old', 'cat', 'prescription', 'food', 'high', 'count', 'crystal', 'urine', 'comparison', 'science', 'diet', 'mature', 'adult', 'active', 'longevity', 'closest', 'prescription', 'food', 'cat', 'younger', 'older', 'food', 'enjoy', 'graze', 'day', 'indoor', 'cat', 'try', 'best', 'overfeed', 'younger', 'cat', 'issue', 'urine', 'went', 'food', 'happy']"
positive,21/1/21,"['chocolate', 'sandwich', 'creme', 'cooky', 'whonu', 'bit', 'delicious', 'similar', 'brand', 'healthier', 'true', 'sugar', 'fat', 'carb', 'amount', 'brand', 'cooky', 'noted', 'fiber', 'noticeably', 'vitamin', 'mineral', 'brand', 'good', 'snack', 'hard', 'stop', 'serving', 'size', 'cooky', 'guess', 'allowed', 'occasional', 'guilty', 'pleasure', 'write', 'bit', 'expensive', 'website', 'try', 'looking', 'cooky', 'want', 'convenience', 'having', 'shipped', 'awesome', 'chocolate', 'sandwich', 'creme', 'cooky', 'whonu', 'best', 'definitely', 'recommend', 'excellent', 'healthier', 'alternative', 'major', 'brand', 'type', 'love', 'enjoy']"
positive,30/1/21,"['like', 'brownie', 'mix', 'usually', 'use', 'low', 'fat', 'recipe', 'add', 'chocolate', 'chip', 'end', 'little', 'bit', 'buy', 'case']"
positive,13/2/21,"['brownie', 'good', 'flax', 'seed', 'texture', 'real', 'minimize', 'added', 'little', 'wheat', 'flour', 'splenda', 'cocoa', 'big', 'improvement', 'guest', 'complained', 'like', 'time', 'brownie']"
positive,15/1/21,"['got', 'order', 'day', 'ago', 'month', 'old', 'daughter', 'love', 'like', 'gerber', 'mini', 'veggie', 'cheaper', 'cost', 'good', 'bit', 'having', 'nutrient', 'filled', 'easy', 'travel', 'snack', 'worth', 'daughter', 'teeth', 'problem', 'eating', 'light', 'fluffy', 'flavor']"
positive,6/3/21,"['sure', 'speciality', 'store', 'area', 'stopped', 'carrying', 'usually', 'sold', 'cake', 'calorie', 'crunchy', 'goodnot', 'like', 'cardboard', 'taste', 'thicker', 'rice', 'cake', 'excellent', 'base', 'open', 'face', 'sandwich', 'use', 'piece', 'like', 'chip', 'dip', 'good', 'price', 'pack', 'month', 'expiration', 'use', 'date']"
positive,8/6/21,"['purchased', 'based', 'recommendation', 'rice', 'cake', 'delicious', 'thinner', 'usual', 'rice', 'cake', 'supermarket', 'densenot', 'air', 'covered', 'watching', 'weight', 'eat', 'peanut', 'butter', 'calorie', 'serving', 'v', 'regular', 'pb', 'taste', 'exactly', 'highly', 'recommend', 'rice', 'cake']"
positive,7/1/21,"['dry', 'dog', 'food', 'unhealthy', 'star', 'diamond', 'natural', 'great', 'food', 'afghan', 'spent', 'hour', 'research']"
positive,17/4/21,"['good', 'snack', 'feel', 'great', 'offering', 'month', 'old', 'easily', 'pick', 'small', 'piece', 'definitely', 'enjoys', 'apple', 'cinnamon', 'taste', 'year', 'old', 'love', 'definitely', 'recommend', 'small', 'larger', 'kid']"
negative,10/3/21,"['eat', 'starving', 'real', 'food', 'hungry', 'corn', 'flake', 'milled', 'corn', 'sugar', 'malt', 'flavoring', 'high', 'fructose', 'corn', 'syrup', 'salt', 'yes', 'course', 'lot', 'yummy', 'preservative', 'bht', 'synthetic', 'vitamin', 'iron', 'minute', 'quantity', 'nutrition', 'basically', 'carbs', 'lot', 'sugar', 'protein', 'add', 'skim', 'milk', 'saturated', 'fat', 'little', 'protein', 'milk', 'added', 'nutrition', 'include', 'sliced', 'banana', 'capful', 'wheat', 'like', 'corn', 'flake', 'business', 'enjoy', 'health', 'food', 'poor', 'value', 'cent', 'ounce', 'package', 'price', 'inner', 'failure', 'maintain', 'freshness', 'bigger', 'drawback', 'think', 'long', 'finish', 'ounce', 'stuff', 'use', 'container', 'like', 'wheat', 'germ', 'preserve', 'freshness', 'price', 'hungry', 'eating', 'wrong', 'stuff', 'eat', 'starving', 'real', 'food', 'hungry', 'people']"
positive,14/1/21,"['sardine', 'useful', 'item', 'stock', 'time', 'want', 'add', 'bit', 'protein', 'meal', 'breaking', 'bank', 'like', 'lower', 'mercury', 'big', 'fish', 'high', 'omega', 'fat', 'skinless', 'one', 'better', 'tasting', 'opinionregular', 'sardine', 'taste', 'bit', 'oily', 'fishy', 'strong', 'fairly', 'neutral', 'absence', 'added', 'oil', 'salt', 'make', 'versatilei', 'add', 'lemon', 'mayonnaise', 'sandwich', 'filling', 'mix', 'egg', 'oatmeal', 'onion', 'lemon', 'fry', 'fish', 'patty', 'add', 'salad', 'think', 'roland', 'good', 'liked', 'season', 'skinless', 'sardine', 'sold', 'amazon', 'better', 'flavor', 'texture']"
positive,24/5/21,"['store', 'carrying', 'product', 'thank', 'goodness', 'themgenisoy', 'soy', 'crisp', 'deep', 'sea', 'salted', 'ounce', 'bag', 'pack']"
positive,14/10/21,"['surprised', 'tried', 'product', 'light', 'fluffy', 'batter', 'think', 'gluten', 'free', 'mean', 'flavorless', 'bisquick', 'pancake', 'mix', 'building', 'stack', 'fluffy', 'pancake', 'family', 'nice', 'healthier', 'diabetic', 'friendly', 'manage', 'taste', 'great']"
positive,7/2/21,"['year', 'old', 'scottish', 'terrier', 'food', 'allergy', 'wheat', 'girl', 'treat', 'great', 'settleing', 'upset', 'stomach', 'dog', 'look', 'forward', 'charcoal', 'bone', 'treat']"
positive,29/3/21,"['highly', 'recommend', 'tasty', 'kavli', 'crispbreads', 'wanted', 'different', 'white', 'bread', 'sandwich', 'hate', 'wheat', 'love', 'rye', 'saw', 'noticed', 'ingredient', 'simpler', 'gave', 'try', 'topped', 'cheese', 'sandwich', 'spread', 'like', 'tasty', 'feel', 'topped', 'course', 'white', 'bread', 'nice', 'like', 'biting', 'hard', 'nice', 'crunch', 'flavor', 'strong', 'mild', 'like', 'rye', 'bread', 'purchased', 'past', 'noticed', 'calorie', 'slice', 'love', 'taste', 'good', 'grain', 'super', 'low', 'calorie', 'crunchier', 'potato', 'chip', 'feel', 'satisfied', 'chewing', 'eating', 'oh', 'forever', 'cupboard', 'definitely', 'buying', 'long', 'time']"
positive,17/4/21,"['pleased', 'dog', 'food', 'ordered', 'dog', 'bought', 'lab', 'malti', 'poo', 'eat', 'happily', 'happy', 'healthy']"
positive,10/3/21,"['started', 'buying', 'lot', 'organic', 'food', 'past', 'year', 'dawned', 'dog', 'eating', 'healthfully', 'look', 'list', 'ingredient', 'regular', 'dog', 'food', 'downright', 'nauseating', 'bought', 'dog', 'love', 'usually', 'gobble', 'minute', 'bowl']"
positive,10/7/21,"['signed', 'monthly', 'subscription', 'item', 'price', 'great', 'especially', 'having', 'pay', 'shipping', 'charge', 'love', 'fact', 'manage', 'subscription', 'skipping', 'month', 'ordering', 'earlier', 'scheduled', 'amazon', 'excellent', 'getting', 'shipment', 'timely', 'manner', 'organic', 'adult', 'dog', 'food', 'chicken', 'rice', 'formula', 'pound', 'bagvery', 'pleased', 'order', 'amazon', 'extremely', 'pleased', 'customer', 'service', 'thanks', 'amazon']"
positive,27/1/21,"['feel', 'better', 'feeding', 'product', 'dog', 'popular', 'contained', 'lot', 'filler', 'dog', 'pickier', 'prefer', 'meatiertaste', 'clean', 'eventually']"
positive,1/6/21,"['family', 'love', 'tasty', 'healthy', 'sesame', 'honey', 'almond', 'trader', 'crunchy', 'flavor', 'sesame', 'seed', 'combined', 'subtle', 'sweetness', 'honey', 'almond', 'flavoring', 'wowit', 'great', 'snack', 'feel', 'good', 'eating', 'favorite', 'trader', 'almond', 'snack', 'almond', 'good', 'handful', 'morning', 'fruit', 'smoothie', 'snack', 'lunch', 'great', 'way', 'protein', 'healthy', 'fat', 'vitamin', 'almond', 'offer', 'good', 'idea', 'measure', 'cup', 'almond', 'count', 'almond', 'stay', 'calorie', 'range', 'want', 'nutritionist', 'recommend', 'having', 'small', 'almond', 'walnut', 'day', 'good', 'fat', 'protein']"
positive,20/8/21,"['love', 'cooky', 'paleo', 'diet', 'right', 'cooky', 'look', 'forward', 'like', 'taste', 'tropical', 'best', 'different', 'taste', 'want', 'grain', 'free', 'gluten', 'free', 'right', 'place', 'expected', 'taste', 'different', 'reviewer', 'expect', 'taste', 'like', 'oreo', 'chip', 'ahoy', 'course', 'eat', 'feel', 'bad', 'body', 'welcome', 'crash', 'feel', 'like', 'ate', 'junk', 'food', 'good', 'indicator', 'natural', 'ingredient', 'wish', 'cooky', 'close', 'buy', 'single', 'day']"
positive,14/8/21,"['flavor', 'fruit', 'enclosed', 'drawback', 'blanket', 'encloses', 'fruit', 'bit', 'unlike', 'company', 'fig', 'bar', 'pastry', 'cane', 'fruit', 'juice', 'cal', 'low', 'fat', 'carbs', 'bad', 'considering', 'great', 'taste']"
positive,21/4/21,"['erin', 'baker', 'product', 'fruit', 'nut', 'mini', 'breakfast', 'cookie', 'favorite', 'mini', 'breakfast', 'cookie', 'calorie', 'cup', 'coffee', 'morning', 'feel', 'satisfied', 'ready', 'start', 'day', 'healthy', 'low', 'caloreis', 'super', 'delicious', 'make', 'product', 'work', 'try', 'like']"
positive,1/4/21,"['adopted', 'adorable', 'edmund', 'year', 'shelter', 'sent', 'home', 'small', 'bag', 'felidae', 'grain', 'free', 'version', 'cat', 'kitten', 'dry', 'formula', 'kitten', 'concerned', 'eating', 'healthy', 'food', 'course', 'want', 'best', 'kitty', 'research', 'cat', 'digestive', 'system', 'designed', 'eat', 'vegetable', 'directly', 'basically', 'carbs', 'eat', 'stomach', 'mouse', 'ate', 'carby', 'cat', 'ate', 'mouse', 'little', 'wanted', 'sure', 'ratio', 'food', 'close', 'nature', 'possible', 'breaking', 'like', 'felidae', 'version', 'soon', 'starter', 'bag', 'ran', 'immediately', 'switched', 'grain', 'free', 'variety', 'eaten', 'got', 'love', 'small', 'scoop', 'grain', 'free', 'kibble', 'morning', 'partial', 'large', 'felidae', 'grain', 'free', 'food', 'tried', 'salmon', 'grain', 'free', 'canned', 'one', 'edmund', 'prefers', 'eat', 'bought', 'lid', 'petsmart', 'seal', 'air', 'tight', 'can', 'fridge', 'storage', 'clean', 'absolute', 'softest', 'shiniest', 'fur', 'coat', 'seen', 'cat', 'healthy', 'happy', 'single', 'vet', 'visit', 'adopted', 'chronic', 'upper', 'respiratory', 'issue', 'got', 'cleared', 'blame', 'fact', 'eats', 'grain', 'free', 'felidae', 'food', 'rest', 'love', 'ridiculously', 'muchi', 'love', 'free', 'shipping', 'amazon', 'buy', 'case', 'canned', 'bag', 'dry', 'time', 'buy', 'heavy', 'shipping', 'product']"
positive,17/4/21,"['healthy', 'grain', 'light', 'crispy', 'perfect', 'dip', 'salsa', 'taste', 'like', 'rice', 'cake', 'easy', 'teeth', 'dental', 'work', 'want', 'chip', 'hard', 'supermarket']"
positive,10/3/21,"['product', 'delicious', 'upfront', 'thou', 'semi', 'messy', 'place', 'peanut', 'butter', 'center', 'instead', 'taste', 'great', 'great', 'started', 'eat', 'day', 'good', 'ruin', 'enjoymentthese', 'actually', 'good', 'stop', 'eating', 'guess', 'itvalue', 'excellent', 'snack', 'friend', 'love', 'fast', 'amazon', 'prime', 'membership', 'box', 'total', 'contains', 'individually', 'wrapped', 'granola', 'thins', 'granola', 'bar', 'flat', 'peanut', 'butter', 'seriouslyalso', 'ruin', 'granola', 'eating', 'day', 'notice', 'avoid', 'mess', 'open', 'scissors', 'pealing', 'make', 'mess', 'exclusively']"
positive,22/4/21,"['looking', 'delicious', 'healthy', 'snack', 'doctor', 'kracker', 'answer', 'hard', 'crispiness', 'people', 'good', 'teeth']"
negative,25/4/21,"['ordered', 'flat', 'food', 'sale', 'contained', 'chicken', 'apple', 'compote', 'dinner', 'contained', 'variety', 'liked', 'properly', 'sealed', 'solid', 'moldy', 'turkey', 'dinner', 'flat', 'improperly', 'sealed', 'lid', 'popped', 'lucky', 'happened', 'check', 'paranoid', 'check', 'time', 'called', 'best', 'assured', 'problem', 'worry', 'suprised', 'got', 'passed', 'inspection', 'baby', 'food', 'manufacturer', 'company', 'risk', 'bad', 'publicity', 'baby', 'food', 'manufacturer', 'rely', 'reputation', 'safetywe', 'recently', 'opened', 'jar', 'flat', 'son', 'refused', 'eat', 'realized', 'rotten', 'completely', 'solid', 'domed', 'poked', 'toothpick', 'jar', 'dry', 'shortly', 'eating', 'dinner', 'box', 'son', 'started', 'vomiting', 'refused', 'eat', 'contacted', 'usda', 'happens', 'jar', 'information', 'need', 'prevent', 'baby', 'getting', 'buy', 'best']"
positive,1/4/21,"['arrowhead', 'mill', 'organic', 'savory', 'herb', 'stuffing', 'nice', 'blend', 'herb', 'flavor', 'compliment', 'chicken', 'turkey', 'especially', 'appreciate', 'fact', 'transfats', 'stuffing', 'family', 'enjoy', 'worry', 'stuffing', 'easy', 'prepare', 'add', 'meal', 'use', 'year', 'long', 'wait', 'holiday', 'enjoy', 'good', 'food']"
positive,30/6/21,"['soon', 'dog', 'diagnosed', 'renal', 'failure', 'yes', 'ate', 'food', 'recall', 'list', 'westie', 'ill', 'hold', 'food', 'vet', 'sort', 'test', 'gentle', 'night', 'met', 'rep', 'nutro', 'local', 'petco', 'told', 'natural', 'choice', 'gave', 'literature', 'website', 'learn', 'purchased', 'canned', 'food', 'small', 'bag', 'dry', 'food', 'mix', 'turn', 'dog', 'sort', 'virus', 'food', 'food', 'regain', 'strength', 'skin', 'allergy', 'known', 'westies', 'kept', 'food', 'best', 'understand', 'sold', 'cheap', 'amazon', 'petco', 'case', 'store', 'website', 'think', 'price', 'regulated']"
positive,1/3/21,"['dog', 'food', 'allergy', 'treat', 'free', 'wheat', 'corn', 'egg', 'dairy', 'dog']"
positive,29/1/21,"['star', 'compromise', 'rating', 'rating', 'star', 'thought', 'flavor', 'heavy', 'juice', 'combo', 'light', 'flavor', 'left', 'mild', 'canned', 'aftertaste', 'granddaughter', 'loved', 'consider', 'treat', 'equal', 'soda', 'juice', 'concentrate', 'reconstituted', 'carbonated', 'water', 'healthier', 'regular', 'soda', 'true', 'sugar', 'natural', 'sugar', 'juice', 'healthier', 'processed', 'sugar', 'soft', 'drink', 'sent', 'contained', 'ounce', 'better', 'size', 'regular', 'ounce', 'soda', 'child', 'tasty', 'healthy', 'alternative']"
positive,17/4/21,"['die', 'hard', 'soda', 'pop', 'fan', 'drink', 'juice', 'normally', 'certain', 'brand', 'little', 'soda', 'sprite', 'mixed', 'kill', 'sweeten', 'better', 'mix', 'bad', 'stuff', 'soda', 'crisp', 'clean', 'orange', 'taste', 'nice', 'tangerine', 'undertone', 'continues', 'effortless', 'drink', 'feel', 'sluggish', 'afterwords', 'hard', 'got', 'right', 'extra', 'sugar', 'sweet', 'shared', 'wife', 'agreed', 'comment', 'sad', 'got', 'little', 'review', 'entire', 'sure', 'replace', 'coke', 'sure', 'replace', 'juice', 'coke', 'intake', 'problem', 'time', 'cost', 'coke', 'oz', 'justify', 'twice', 'cost', 'time', 'reason', 'ordered', 'far', 'expect', 'breakdown', 'buy', 'case', 'happy', 'cost', 'difference']"
positive,10/3/21,"['love', 'drink', 'got', 'plenty', 'carbonation', 'added', 'sugar', 'artificial', 'sweetener', 'plenty', 'sweet', 'sweet', 'love', 'tangerine', 'flavor', 'aroma', 'love', 'orange', 'tangerine', 'perfect', 'drink', 'ordered', 'vine', 'program', 'curiosity', 'buy', 'item', 'future', 'going', 'buy', 'grandchild', 'added', 'sugar', 'know', 'love', 'perfect']"
